from,to,common_neighbors,jaccard,adamic_adar,preferential_attachment,link,prediction,probability
506,3930,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
510,5564,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
511,4008,0.0,0.0,0.0,91.0,1,0.0,"[0.7577407730596053,0.2422592269403947]"
532,2482,0.0,0.0,0.0,190.0,1,0.0,"[0.7039302317364765,0.2960697682635235]"
546,5454,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
554,843,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
555,3476,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
559,2792,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
566,5325,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
569,5117,1.0,0.038461538461538464,0.17054278655205474,182.0,1,0.0,"[0.5423417126333726,0.4576582873666274]"
570,320,0.0,0.0,0.0,407.0,1,0.0,"[0.565853390531324,0.434146609468676]"
570,2709,0.0,0.0,0.0,148.0,1,0.0,"[0.7275905372540128,0.2724094627459872]"
570,5303,0.0,0.0,0.0,481.0,1,0.0,"[0.5149851650534771,0.48501483494652287]"
573,941,0.0,0.0,0.0,156.0,1,0.0,"[0.7231759811253247,0.27682401887467534]"
581,1722,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
581,1798,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
581,7039,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
587,6889,0.0,0.0,0.0,220.0,1,0.0,"[0.6863216713247349,0.31367832867526513]"
607,4041,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
607,5434,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
625,3771,0.0,0.0,0.0,11.0,1,0.0,"[0.7960761583695729,0.2039238416304271]"
635,3623,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
640,2895,0.0,0.0,0.0,368.0,1,0.0,"[0.5921813105613389,0.40781868943866106]"
645,2495,0.0,0.0,0.0,46.0,1,0.0,"[0.7798841841566061,0.2201158158433939]"
659,2252,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
681,2838,0.0,0.0,0.0,285.0,1,0.0,"[0.6463231571982732,0.35367684280172684]"
683,1439,0.0,0.0,0.0,352.0,1,0.0,"[0.6028401487052114,0.3971598512947886]"
683,3395,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
700,6275,0.0,0.0,0.0,319.0,1,0.0,"[0.624508595819347,0.37549140418065297]"
706,5392,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
726,941,0.0,0.0,0.0,396.0,1,0.0,"[0.5733236989927569,0.4266763010072431]"
727,5171,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
733,1413,0.0,0.0,0.0,200.0,1,0.0,"[0.6981243816183842,0.3018756183816158]"
745,1934,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
745,4506,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
745,4883,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
748,2372,0.0,0.0,0.0,140.0,1,0.0,"[0.7319607868010749,0.2680392131989251]"
752,4767,0.0,0.0,0.0,162.0,1,0.0,"[0.7198362413110602,0.28016375868893983]"
752,5841,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
772,2628,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
788,3149,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
790,2632,0.0,0.0,0.0,483.0,1,0.0,"[0.5136012024493597,0.4863987975506403]"
792,5074,0.0,0.0,0.0,146.0,1,0.0,"[0.7286872692550815,0.27131273074491846]"
807,293,0.0,0.0,0.0,62.0,1,0.0,"[0.7721811771841186,0.2278188228158814]"
818,5426,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
821,5928,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
823,735,1.0,0.125,0.20386217799573403,18.0,1,0.0,"[0.6525502452816054,0.34744975471839457]"
830,2723,0.0,0.0,0.0,49.0,1,0.0,"[0.7784542332509483,0.2215457667490517]"
831,4763,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
832,433,0.0,0.0,0.0,320.0,1,0.0,"[0.6238587689976607,0.3761412310023393]"
832,2373,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
856,1596,0.0,0.0,0.0,45.0,1,0.0,"[0.7803593597913008,0.21964064020869922]"
857,3569,1.0,0.045454545454545456,0.16281242427639875,90.0,1,0.0,"[0.6287223485777711,0.3712776514222289]"
881,3089,0.0,0.0,0.0,170.0,1,0.0,"[0.7153451852783425,0.28465481472165755]"
884,3444,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
889,6222,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
905,2034,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
921,5225,1.0,0.037037037037037035,0.17054278655205474,171.0,1,0.0,"[0.5485458234893861,0.4514541765106139]"
940,2766,0.0,0.0,0.0,4.0,1,0.0,"[0.7992060587322827,0.20079394126771732]"
941,3473,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
942,2290,0.0,0.0,0.0,52.0,1,0.0,"[0.7770176488940705,0.22298235110592945]"
943,5104,0.0,0.0,0.0,360.0,1,0.0,"[0.597522247325168,0.402477752674832]"
943,5219,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
945,1235,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
946,5047,0.0,0.0,0.0,363.0,1,0.0,"[0.5955220331202902,0.4044779668797098]"
949,2316,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
949,6890,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
955,2065,1.0,0.125,0.23868315209103041,20.0,1,0.0,"[0.5708375645761382,0.4291624354238618]"
961,1197,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
967,7065,0.0,0.0,0.0,369.0,1,0.0,"[0.5915121318279807,0.4084878681720193]"
972,2066,0.0,0.0,0.0,290.0,1,0.0,"[0.6431505950052393,0.3568494049947607]"
974,5319,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
977,1442,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
980,2954,0.0,0.0,0.0,234.0,1,0.0,"[0.6779126638934985,0.32208733610650153]"
980,3551,0.0,0.0,0.0,432.0,1,0.0,"[0.5487689449746619,0.4512310550253381]"
980,4342,0.0,0.0,0.0,198.0,1,0.0,"[0.6992907156395956,0.30070928436040445]"
986,2413,0.0,0.0,0.0,104.0,1,0.0,"[0.7510687654857173,0.24893123451428267]"
987,6780,0.0,0.0,0.0,204.0,1,0.0,"[0.6957840330920855,0.3042159669079145]"
987,7077,0.0,0.0,0.0,204.0,1,0.0,"[0.6957840330920855,0.3042159669079145]"
988,6145,0.0,0.0,0.0,156.0,1,0.0,"[0.7231759811253247,0.27682401887467534]"
1009,623,0.0,0.0,0.0,7.0,1,0.0,"[0.7978690967981577,0.20213090320184235]"
1011,5609,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
1011,5898,0.0,0.0,0.0,250.0,1,0.0,"[0.6681595419193829,0.33184045808061713]"
1013,673,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
1016,3031,1.0,0.020833333333333332,0.152948702070391,220.0,1,0.0,"[0.5420501078699679,0.4579498921300321]"
1045,6954,0.0,0.0,0.0,21.0,1,0.0,"[0.7915421636685589,0.2084578363314411]"
1046,3184,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
1051,2152,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
1052,2169,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
1052,3938,0.0,0.0,0.0,15.0,1,0.0,"[0.7942714169746994,0.20572858302530062]"
1059,2401,0.0,0.0,0.0,121.0,1,0.0,"[0.7421603182037287,0.25783968179627126]"
1059,5702,0.0,0.0,0.0,363.0,1,0.0,"[0.5955220331202902,0.4044779668797098]"
1063,6854,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
1076,2048,0.0,0.0,0.0,11.0,1,0.0,"[0.7960761583695729,0.2039238416304271]"
1082,4558,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
1082,7023,0.0,0.0,0.0,300.0,1,0.0,"[0.6367678854888699,0.36323211451113013]"
1086,6093,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
1089,2726,0.0,0.0,0.0,486.0,1,0.0,"[0.5115248740534252,0.48847512594657483]"
1094,5350,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
1103,5399,0.0,0.0,0.0,254.0,1,0.0,"[0.66569812766513,0.33430187233486997]"
1104,3146,0.0,0.0,0.0,483.0,1,0.0,"[0.5136012024493597,0.4863987975506403]"
1116,5226,0.0,0.0,0.0,88.0,1,0.0,"[0.7592630727648508,0.24073692723514917]"
1120,3501,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
1120,6376,0.0,0.0,0.0,165.0,1,0.0,"[0.7181571734386408,0.28184282656135917]"
1129,687,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
1133,5580,0.0,0.0,0.0,470.0,1,0.0,"[0.5225922846316703,0.4774077153683297]"
1141,1275,0.0,0.0,0.0,174.0,1,0.0,"[0.7130834751239173,0.28691652487608266]"
1141,5140,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
1142,991,0.0,0.0,0.0,192.0,1,0.0,"[0.7027742440674157,0.29722575593258427]"
1142,6407,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
1143,4544,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
1144,5365,0.0,0.0,0.0,247.0,1,0.0,"[0.6699995995927681,0.3300004004072319]"
1145,3090,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
1147,1588,0.0,0.0,0.0,117.0,1,0.0,"[0.7442750189884707,0.2557249810115293]"
1148,6042,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
1158,47,0.0,0.0,0.0,43.0,1,0.0,"[0.7813074984122133,0.21869250158778675]"
1163,5003,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
1164,3714,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
1165,2169,0.0,0.0,0.0,410.0,1,0.0,"[0.5638106815105353,0.43618931848946474]"
1165,6920,0.0,0.0,0.0,41.0,1,0.0,"[0.782252686195202,0.21774731380479795]"
1169,2317,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
1170,5493,0.0,0.0,0.0,23.0,1,0.0,"[0.7906265065055522,0.20937349349444778]"
1226,2496,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
1227,3857,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
1227,5874,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
1231,7103,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
1240,4464,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
1244,1368,1.0,0.25,0.16849500042276702,6.0,1,0.0,"[0.815538761653242,0.18446123834675798]"
1265,3334,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
1294,907,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
1295,2656,0.0,0.0,0.0,44.0,1,0.0,"[0.7808337979099911,0.21916620209000892]"
1303,5834,0.0,0.0,0.0,330.0,1,0.0,"[0.6173363047079464,0.3826636952920536]"
1306,1392,0.0,0.0,0.0,119.0,1,0.0,"[0.7432190934001867,0.25678090659981334]"
1308,1741,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
1336,1323,0.0,0.0,0.0,112.0,1,0.0,"[0.7469023356714662,0.25309766432853376]"
1345,3279,0.0,0.0,0.0,98.0,1,0.0,"[0.7541633439427088,0.24583665605729121]"
1370,2501,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
1371,4017,1.0,0.3333333333333333,0.16281242427639875,4.0,1,0.0,"[0.8660053929342324,0.1339946070657676]"
1382,1159,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
1382,1695,0.0,0.0,0.0,378.0,1,0.0,"[0.5854745302310004,0.4145254697689996]"
1391,2735,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
1395,1081,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
1402,3359,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
1414,3504,0.0,0.0,0.0,226.0,1,0.0,"[0.6827323679702304,0.3172676320297696]"
1415,2285,0.0,0.0,0.0,65.0,1,0.0,"[0.7707158968731409,0.2292841031268591]"
1436,4342,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
1442,2479,0.0,0.0,0.0,224.0,1,0.0,"[0.6839312469814429,0.3160687530185571]"
1461,4595,1.0,0.045454545454545456,0.1985327397206032,120.0,1,0.0,"[0.5238339171404561,0.47616608285954387]"
1472,3988,0.0,0.0,0.0,476.0,1,0.0,"[0.5184440199466869,0.4815559800533131]"
1475,6014,0.0,0.0,0.0,496.0,1,0.0,"[0.5046013090051296,0.49539869099487044]"
1481,6010,0.0,0.0,0.0,280.0,1,0.0,"[0.6494828858459597,0.3505171141540403]"
1492,1452,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
1515,4591,0.0,0.0,0.0,490.0,1,0.0,"[0.5087558298157956,0.4912441701842044]"
1524,3512,0.0,0.0,0.0,76.0,1,0.0,"[0.7652867172357362,0.23471328276426384]"
1524,4523,0.0,0.0,0.0,114.0,1,0.0,"[0.745853554210107,0.254146445789893]"
1538,6351,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
1543,3763,0.0,0.0,0.0,292.0,1,0.0,"[0.6418780276230404,0.35812197237695964]"
1552,227,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
1584,3517,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
1591,7044,0.0,0.0,0.0,217.0,1,0.0,"[0.6881080301479912,0.31189196985200884]"
1595,3723,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
1598,3594,0.0,0.0,0.0,501.0,1,0.0,"[0.5011386985249502,0.4988613014750498]"
1598,5150,0.0,0.0,0.0,334.0,1,0.0,"[0.6147152908397207,0.38528470916027935]"
1600,2249,0.0,0.0,0.0,68.0,1,0.0,"[0.7692440085464382,0.23075599145356185]"
1604,1803,0.0,0.0,0.0,480.0,1,0.0,"[0.5156770615105738,0.4843229384894262]"
1608,7020,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
1615,5037,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
1615,5707,0.0,0.0,0.0,162.0,1,0.0,"[0.7198362413110602,0.28016375868893983]"
1620,1628,0.0,0.0,0.0,198.0,1,0.0,"[0.6992907156395956,0.30070928436040445]"
1621,1247,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
1628,6829,0.0,0.0,0.0,231.0,1,0.0,"[0.6797245636729481,0.3202754363270519]"
1630,5333,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
1643,2301,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
1645,6101,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
1650,4215,0.0,0.0,0.0,330.0,1,0.0,"[0.6173363047079464,0.3826636952920536]"
1654,4962,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
1664,6386,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
1673,6390,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
1674,5628,0.0,0.0,0.0,115.0,1,0.0,"[0.7453280903165885,0.25467190968341147]"
1678,6014,0.0,0.0,0.0,124.0,1,0.0,"[0.740566822847748,0.259433177152252]"
1684,1672,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
1699,5646,0.0,0.0,0.0,136.0,1,0.0,"[0.7341291725488653,0.26587082745113466]"
1702,2442,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
1707,6288,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
1715,2432,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
1720,2044,0.0,0.0,0.0,111.0,1,0.0,"[0.747425652146451,0.25257434785354904]"
1721,5777,0.0,0.0,0.0,260.0,1,0.0,"[0.6619890598170506,0.3380109401829494]"
1723,3174,0.0,0.0,0.0,64.0,1,0.0,"[0.7712050581672615,0.22879494183273852]"
1727,4802,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
1745,3395,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
1749,1284,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
1771,583,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
1774,4218,0.0,0.0,0.0,299.0,1,0.0,"[0.6374083724214265,0.36259162757857355]"
1804,2196,0.0,0.0,0.0,138.0,1,0.0,"[0.7330463795441917,0.2669536204558083]"
1808,4194,0.0,0.0,0.0,125.0,1,0.0,"[0.7400342381588524,0.2599657618411476]"
1809,2358,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
1811,4880,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
1815,1284,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
1822,5126,0.0,0.0,0.0,45.0,1,0.0,"[0.7803593597913008,0.21964064020869922]"
1830,2602,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
1857,375,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
1857,7016,0.0,0.0,0.0,11.0,1,0.0,"[0.7960761583695729,0.2039238416304271]"
1860,4614,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
1864,5245,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
1869,4441,0.0,0.0,0.0,224.0,1,0.0,"[0.6839312469814429,0.3160687530185571]"
1869,5801,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
1877,5991,0.0,0.0,0.0,135.0,1,0.0,"[0.7346695173518204,0.2653304826481796]"
1882,1397,0.0,0.0,0.0,484.0,1,0.0,"[0.5129091415995383,0.48709085840046173]"
1882,3251,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
1883,3405,0.0,0.0,0.0,453.0,1,0.0,"[0.5343269046773426,0.46567309532265744]"
1890,2815,0.0,0.0,0.0,209.0,1,0.0,"[0.6928442959872132,0.3071557040127868]"
1906,1790,0.0,0.0,0.0,4.0,1,0.0,"[0.7992060587322827,0.20079394126771732]"
1922,1586,0.0,0.0,0.0,4.0,1,0.0,"[0.7992060587322827,0.20079394126771732]"
1947,6774,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
1964,1581,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
1969,3565,0.0,0.0,0.0,15.0,1,0.0,"[0.7942714169746994,0.20572858302530062]"
1971,3948,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
1985,3470,0.0,0.0,0.0,340.0,1,0.0,"[0.6107713031232743,0.3892286968767257]"
1989,2888,0.0,0.0,0.0,230.0,1,0.0,"[0.6803273311631558,0.3196726688368442]"
2011,2115,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
2016,1994,0.0,0.0,0.0,64.0,1,0.0,"[0.7712050581672615,0.22879494183273852]"
2036,2359,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
2055,3451,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
2064,348,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
2067,5712,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
2067,6534,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
2069,2473,0.0,0.0,0.0,26.0,1,0.0,"[0.7892474829051191,0.21075251709488085]"
2079,3068,0.0,0.0,0.0,234.0,1,0.0,"[0.6779126638934985,0.32208733610650153]"
2087,1661,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
2087,6910,0.0,0.0,0.0,384.0,1,0.0,"[0.5814350306213697,0.4185649693786303]"
2155,3918,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
2156,1750,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
2158,2090,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
2161,4644,0.0,0.0,0.0,308.0,1,0.0,"[0.6316266729237382,0.3683733270762618]"
2165,6362,0.0,0.0,0.0,88.0,1,0.0,"[0.7592630727648508,0.24073692723514917]"
2169,3749,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
2184,158,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
2184,4301,0.0,0.0,0.0,192.0,1,0.0,"[0.7027742440674157,0.29722575593258427]"
2184,5676,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
2184,6952,0.0,0.0,0.0,384.0,1,0.0,"[0.5814350306213697,0.4185649693786303]"
2195,827,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
2201,64,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
2201,3466,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
2201,3945,0.0,0.0,0.0,306.0,1,0.0,"[0.6329148352571142,0.3670851647428858]"
2203,1221,0.0,0.0,0.0,99.0,1,0.0,"[0.7536493862873587,0.24635061371264133]"
2210,480,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
2212,3215,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
2212,6288,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
2213,350,0.0,0.0,0.0,162.0,1,0.0,"[0.7198362413110602,0.28016375868893983]"
2265,1467,0.0,0.0,0.0,207.0,1,0.0,"[0.6940220891313185,0.30597791086868154]"
2277,6906,0.0,0.0,0.0,21.0,1,0.0,"[0.7915421636685589,0.2084578363314411]"
2284,3125,1.0,0.045454545454545456,0.19538905998164785,60.0,1,0.0,"[0.5725508313472212,0.4274491686527788]"
2299,5591,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
2304,5098,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
2320,6193,0.0,0.0,0.0,102.0,1,0.0,"[0.7521031784642399,0.2478968215357601]"
2321,4579,1.0,0.025,0.17190663415246227,114.0,1,0.0,"[0.5728188359936065,0.4271811640063935]"
2321,4892,0.0,0.0,0.0,266.0,1,0.0,"[0.6582599655985372,0.34174003440146283]"
2330,6034,0.0,0.0,0.0,200.0,1,0.0,"[0.6981243816183842,0.3018756183816158]"
2333,1125,0.0,0.0,0.0,33.0,1,0.0,"[0.7860039166684527,0.2139960833315473]"
2333,3591,0.0,0.0,0.0,187.0,1,0.0,"[0.705659318166904,0.29434068183309603]"
2339,377,0.0,0.0,0.0,152.0,1,0.0,"[0.7253887717650762,0.2746112282349238]"
2339,2032,0.0,0.0,0.0,114.0,1,0.0,"[0.745853554210107,0.254146445789893]"
2339,4278,0.0,0.0,0.0,171.0,1,0.0,"[0.7147807648287524,0.2852192351712476]"
2357,2730,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
2359,1353,0.0,0.0,0.0,21.0,1,0.0,"[0.7915421636685589,0.2084578363314411]"
2359,2005,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
2364,1594,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
2365,2603,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
2393,5128,0.0,0.0,0.0,81.0,1,0.0,"[0.7627896324248388,0.23721036757516123]"
2397,3356,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
2419,1346,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
2419,3409,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
2419,3614,0.0,0.0,0.0,45.0,1,0.0,"[0.7803593597913008,0.21964064020869922]"
2428,2020,0.0,0.0,0.0,55.0,1,0.0,"[0.7755744347748107,0.2244255652251893]"
2435,2905,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
2437,1047,0.0,0.0,0.0,49.0,1,0.0,"[0.7784542332509483,0.2215457667490517]"
2439,3468,0.0,0.0,0.0,405.0,1,0.0,"[0.5672139592069412,0.4327860407930588]"
2444,243,0.0,0.0,0.0,306.0,1,0.0,"[0.6329148352571142,0.3670851647428858]"
2463,2701,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
2466,983,0.0,0.0,0.0,300.0,1,0.0,"[0.6367678854888699,0.36323211451113013]"
